account_equity:6783.36|account_balance:7551.33||+|ServerCloseTime	Comment	Commission	Lots	MagicNumber	ServerOpenTime	NetProfit	Profit	Swap	Symbol	Type	HourlyDrawdown
17-05-2024 18:06:50	[sl]	-0.08	0.02	2147483647	17-05-2024 18:04:40	0.020	0.100	0.00000	EURUSD	OP_SELL	-0.00742
17-05-2024 18:07:22	[sl]	-0.08	0.02	2147483647	17-05-2024 18:06:56	0.000	0.080	0.00000	EURUSD	OP_SELL	-0.00795
17-05-2024 18:10:10	[sl]	-0.08	0.02	2147483647	17-05-2024 18:07:33	0.040	0.120	0.00000	EURUSD	OP_SELL	-0.01006
17-05-2024 18:10:28	[sl]	-0.08	0.02	2147483647	17-05-2024 18:10:12	0.000	0.080	0.00000	EURUSD	OP_SELL	-0.01271
17-05-2024 18:10:56	[sl]	-0.08	0.02	2147483647	17-05-2024 18:03:34	-1.000	-0.920	0.00000	EURUSD	OP_BUY	-0.03046
17-05-2024 18:11:15	[sl]	-0.08	0.02	2147483647	17-05-2024 18:10:50	0.000	0.080	0.00000	EURUSD	OP_SELL	-0.01669
17-05-2024 18:14:32	[sl]	-0.08	0.02	2147483647	17-05-2024 18:11:37	0.040	0.120	0.00000	EURUSD	OP_SELL	-0.01801
17-05-2024 18:15:18	[sl]	-0.08	0.02	2147483647	17-05-2024 18:15:00	0.040	0.120	0.00000	EURUSD	OP_SELL	-0.01192
17-05-2024 18:15:42	[sl]	-0.08	0.02	2147483647	17-05-2024 18:15:17	0.020	0.100	0.00000	EURUSD	OP_SELL	-0.01377
17-05-2024 18:16:29	[sl]	-0.08	0.02	2147483647	17-05-2024 18:11:20	-0.940	-0.860	0.00000	EURUSD	OP_BUY	-0.01933
17-05-2024 18:16:43	[sl]	-0.08	0.02	2147483647	17-05-2024 18:16:06	0.080	0.160	0.00000	EURUSD	OP_SELL	-0.01404
17-05-2024 18:18:00	[sl]	-0.08	0.02	2147483647	17-05-2024 18:14:41	0.280	0.360	0.00000	EURUSD	OP_SELL	-0.01907
17-05-2024 18:18:00	[sl]	-0.08	0.02	2147483647	17-05-2024 18:17:18	-0.260	-0.180	0.00000	EURUSD	OP_SELL	-0.01536
17-05-2024 18:24:49	[sl]	-0.08	0.02	2147483647	17-05-2024 18:19:21	0.140	0.220	0.00000	EURUSD	OP_BUY	-0.01351
17-05-2024 18:24:49	[sl]	-0.08	0.02	2147483647	17-05-2024 18:16:43	0.500	0.580	0.00000	EURUSD	OP_BUY	-0.00874
17-05-2024 18:24:56	[sl]	-0.08	0.02	2147483647	17-05-2024 18:21:03	0.040	0.120	0.00000	EURUSD	OP_SELL	-0.00662
17-05-2024 18:25:06	FXMachine_1	-0.08	0.02	646545148	16-05-2024 09:05:00	1.460	1.600	-0.06000	USDCAD	OP_SELL	-0.01392,-0.01392,-0.01682,-0.02263,-0.02727,-0.03403,-0.03287,-0.04680,-0.04680,-0.01122,-0.00503,-0.00832,-0.00832,-0.00329,-0.00522,0.00000,-0.00483,-0.00483,-0.01489,-0.02553,-0.02823,-0.02185,-0.02011,-0.01721,-0.01740,-0.03790,-0.04776,-0.05008,-0.05008,-0.05202,-0.04080,-0.02437,-0.01296,-0.00174
17-05-2024 18:30:33	[sl]	-0.08	0.02	2147483647	17-05-2024 18:20:00	-0.520	-0.440	0.00000	EURUSD	OP_BUY	-0.01854
17-05-2024 18:32:28	[sl]	-0.08	0.02	2147483647	17-05-2024 18:32:17	0.080	0.160	0.00000	EURUSD	OP_SELL	-0.01986
17-05-2024 18:33:49	[sl]	-0.08	0.02	2147483647	17-05-2024 18:33:39	0.040	0.120	0.00000	EURUSD	OP_SELL	-0.02225
17-05-2024 18:34:51	[sl]	-0.08	0.02	2147483647	17-05-2024 18:24:59	0.800	0.880	0.00000	EURUSD	OP_SELL	-0.00821
17-05-2024 18:34:51	[sl]	-0.08	0.02	2147483647	17-05-2024 18:34:15	-0.180	-0.100	0.00000	EURUSD	OP_SELL	-0.02119
17-05-2024 18:39:23	[sl]	-0.08	0.02	2147483647	17-05-2024 18:34:57	0.000	0.080	0.00000	EURUSD	OP_SELL	-0.02013
17-05-2024 18:42:00	[sl]	-0.08	0.02	2147483647	17-05-2024 18:32:43	0.020	0.100	0.00000	EURUSD	OP_BUY	-0.00344
17-05-2024 18:42:00	[sl]	-0.08	0.02	2147483647	17-05-2024 18:40:45	-0.240	-0.160	0.00000	EURUSD	OP_BUY	-0.00689
17-05-2024 18:42:25	[sl]	-0.08	0.02	2147483647	17-05-2024 18:40:19	0.080	0.160	0.00000	EURUSD	OP_SELL	-0.01775
17-05-2024 18:43:41	[sl]	-0.08	0.02	2147483647	17-05-2024 18:42:00	-0.140	-0.060	0.00000	EURUSD	OP_SELL	-0.01960
17-05-2024 18:46:19	[sl]	-0.08	0.02	2147483647	17-05-2024 18:42:25	0.120	0.200	0.00000	EURUSD	OP_BUY	-0.00477
17-05-2024 18:50:28	[sl]	-0.08	0.02	2147483647	17-05-2024 18:45:05	0.080	0.160	0.00000	EURUSD	OP_BUY	-0.00503
17-05-2024 18:50:28	[sl]	-0.08	0.02	2147483647	17-05-2024 18:47:51	-0.360	-0.280	0.00000	EURUSD	OP_BUY	-0.01059
17-05-2024 18:51:10	[sl]	-0.08	0.02	2147483647	17-05-2024 18:43:44	0.020	0.100	0.00000	EURUSD	OP_SELL	-0.01775
17-05-2024 18:52:38	[sl]	-0.08	0.02	2147483647	17-05-2024 18:52:05	0.000	0.080	0.00000	EURUSD	OP_SELL	-0.01430
17-05-2024 18:54:12	[sl]	-0.08	0.02	2147483647	17-05-2024 18:53:17	0.000	0.080	0.00000	EURUSD	OP_SELL	-0.01616
17-05-2024 18:55:52	[sl]	-0.08	0.02	2147483647	17-05-2024 18:54:21	0.000	0.080	0.00000	EURUSD	OP_SELL	-0.01827
17-05-2024 19:03:32	[sl]	-0.08	0.02	2147483647	17-05-2024 18:57:27	-0.940	-0.860	0.00000	EURUSD	OP_SELL	-0.01986
17-05-2024 19:05:12	[sl]	-0.08	0.02	2147483647	17-05-2024 19:04:12	0.060	0.140	0.00000	EURUSD	OP_SELL	-0.00477
17-05-2024 19:05:51	[sl]	-0.08	0.02	2147483647	17-05-2024 19:02:47	0.120	0.200	0.00000	EURUSD	OP_BUY	-0.00848
17-05-2024 19:06:04	[sl]	-0.08	0.02	2147483647	17-05-2024 18:51:22	0.440	0.520	0.00000	EURUSD	OP_BUY	-0.00530
17-05-2024 19:06:06	[sl]	-0.08	0.02	2147483647	17-05-2024 19:05:26	0.020	0.100	0.00000	EURUSD	OP_SELL	-0.00768
17-05-2024 19:08:27	[sl]	-0.08	0.02	2147483647	17-05-2024 19:08:10	0.020	0.100	0.00000	EURUSD	OP_SELL	-0.00980
17-05-2024 19:18:18	[sl]	-0.08	0.02	2147483647	17-05-2024 19:03:59	0.140	0.220	0.00000	EURUSD	OP_BUY	-0.01165
17-05-2024 19:19:17	[sl]	-0.08	0.02	2147483647	17-05-2024 19:15:30	-0.320	-0.240	0.00000	EURUSD	OP_BUY	-0.01695
17-05-2024 19:22:34	[sl]	-0.08	0.02	2147483647	17-05-2024 19:09:23	0.000	0.080	0.00000	EURUSD	OP_SELL	-0.01006
17-05-2024 19:32:12	[sl]	-0.08	0.02	2147483647	17-05-2024 19:24:51	0.080	0.160	0.00000	EURUSD	OP_SELL	-0.01351
17-05-2024 19:43:22	[sl]	-0.08	0.02	2147483647	17-05-2024 19:20:38	-0.960	-0.880	0.00000	EURUSD	OP_BUY	-0.01351
17-05-2024 19:43:35	[sl]	-0.08	0.02	2147483647	17-05-2024 19:33:01	0.020	0.100	0.00000	EURUSD	OP_SELL	-0.01642
17-05-2024 19:45:09	[sl]	-0.08	0.02	2147483647	17-05-2024 19:43:36	0.000	0.080	0.00000	EURUSD	OP_BUY	-0.00212
17-05-2024 19:45:31	[sl]	-0.08	0.02	2147483647	17-05-2024 19:45:07	0.140	0.220	0.00000	EURUSD	OP_SELL	-0.01430
17-05-2024 19:45:31	[sl]	-0.08	0.02	2147483647	17-05-2024 19:45:22	-0.240	-0.160	0.00000	EURUSD	OP_SELL	-0.01907
17-05-2024 19:55:47	[sl]	-0.08	0.02	2147483647	17-05-2024 19:45:23	0.040	0.120	0.00000	EURUSD	OP_BUY	-0.00079
17-05-2024 20:14:10	[sl]	-0.08	0.02	2147483647	17-05-2024 19:47:23	-1.020	-0.940	0.00000	EURUSD	OP_SELL	-0.01722
17-05-2024 20:21:05	[sl]	-0.08	0.02	2147483647	17-05-2024 20:08:16	0.100	0.180	0.00000	EURUSD	OP_BUY	-0.00953
17-05-2024 20:31:48	[sl]	-0.08	0.02	2147483647	17-05-2024 20:05:59	0.360	0.440	0.00000	EURUSD	OP_BUY	-0.00530
17-05-2024 20:31:48	[sl]	-0.08	0.02	2147483647	17-05-2024 19:52:28	0.640	0.720	0.00000	EURUSD	OP_BUY	-0.00477
17-05-2024 20:32:12	[sl]	-0.08	0.02	2147483647	17-05-2024 20:15:42	0.040	0.120	0.00000	EURUSD	OP_SELL	-0.00768
17-05-2024 20:32:43	[sl]	-0.08	0.02	2147483647	17-05-2024 20:16:18	-0.500	-0.420	0.00000	EURUSD	OP_BUY	-0.00662
17-05-2024 20:52:45	[sl]	-0.08	0.02	2147483647	17-05-2024 20:37:16	0.020	0.100	0.00000	EURUSD	OP_BUY	-0.00291
17-05-2024 20:57:24	LUNA AI PRO[sl]	-0.52	0.13	987654	16-05-2024 23:05:30	-88.460	-85.880	-2.06000	GBPCHF	OP_SELL	-0.05461,-0.05461,-0.03766,-0.08097,-0.16382,-0.08097,-0.05272,-0.04331,-0.06402,-0.11674,-0.33705,-0.38978,-0.47828,-0.52347,-0.59879,-0.51970,-0.57431,-0.78897,-0.81345,-1.03752,-1.03752,-1.13920
17-05-2024 21:07:38	[sl]	-0.08	0.02	2147483647	17-05-2024 20:59:50	0.120	0.200	0.00000	EURUSD	OP_BUY	-0.00424
17-05-2024 21:07:53	[sl]	-0.08	0.02	2147483647	17-05-2024 21:04:39	-0.340	-0.260	0.00000	EURUSD	OP_BUY	-0.00874
17-05-2024 21:12:40	goldenshine-M5 XAUUSD	0.00	0.01	8055	17-05-2024 20:50:19	0.890	0.890	0.00	XAUUSD	OP_BUY	-0.02
17-05-2024 21:42:03	[sl]	-0.08	0.02	2147483647	17-05-2024 21:11:21	0.000	0.080	0.00000	EURUSD	OP_BUY	-0.00556
17-05-2024 21:42:03	[sl]	-0.08	0.02	2147483647	17-05-2024 21:41:18	-0.160	-0.080	0.00000	EURUSD	OP_BUY	-0.00450
17-05-2024 21:57:31	[sl]	-0.08	0.02	2147483647	17-05-2024 20:34:11	-1.060	-0.980	0.00000	EURUSD	OP_SELL	-0.01218,-0.01430
17-05-2024 21:59:02	[sl]	-0.08	0.02	2147483647	17-05-2024 21:58:27	0.000	0.080	0.00000	EURUSD	OP_SELL	-0.00053
17-05-2024 21:59:10	[sl]	-0.08	0.02	2147483647	17-05-2024 21:45:13	0.020	0.100	0.00000	EURUSD	OP_BUY	-0.01245
17-05-2024 21:59:12	[sl]	-0.08	0.02	2147483647	17-05-2024 21:58:26	-0.300	-0.220	0.00000	EURUSD	OP_BUY	-0.01642
17-05-2024 21:59:43	[sl]	-0.08	0.02	2147483647	17-05-2024 21:59:12	0.000	0.080	0.00000	EURUSD	OP_SELL	-0.00318
17-05-2024 22:00:31	[sl]	-0.08	0.02	2147483647	17-05-2024 21:59:55	0.020	0.100	0.00000	EURUSD	OP_SELL	-0.00344
17-05-2024 22:01:25		0.00	0.08	1111	17-05-2024 22:00:00	42.320	42.320	0.00	XAUUSD	OP_SELL	-0.04
17-05-2024 22:01:26		0.00	0.04	1111	17-05-2024 20:26:16	6.960	6.960	0.00	XAUUSD	OP_SELL	-0.16,-0.30
17-05-2024 22:01:27		0.00	0.02	1111	17-05-2024 19:10:39	0.600	0.600	0.00	XAUUSD	OP_SELL	-0.03,-0.07,-0.17
17-05-2024 22:01:33		0.00	0.01	1111	17-05-2024 18:00:00	0.030	0.030	0.00	XAUUSD	OP_SELL	-0.08,-0.01,-0.03,-0.08,-0.06
17-05-2024 22:04:44	[sl]	-0.08	0.02	2147483647	17-05-2024 22:02:03	0.020	0.100	0.00000	EURUSD	OP_SELL	-0.00450
17-05-2024 22:48:58	FX ViP SMART SAFE TRADER EA	-0.20	0.05	2	17-05-2024 22:32:09	0.840	1.040	0.00000	EURCHF	OP_SELL	-0.00724
17-05-2024 22:49:29	[sl]	-0.08	0.02	2147483647	17-05-2024 22:15:44	0.140	0.220	0.00000	EURUSD	OP_SELL	-0.00477
17-05-2024 22:49:56	[sl]	-0.08	0.02	2147483647	17-05-2024 22:48:50	-0.240	-0.160	0.00000	EURUSD	OP_SELL	-0.00530
17-05-2024 22:55:46	[sl]	-0.08	0.02	2147483647	17-05-2024 22:00:54	-0.900	-0.820	0.00000	EURUSD	OP_BUY	-0.01218
17-05-2024 23:00:05	[sl]	-0.08	0.02	2147483647	17-05-2024 22:57:13	0.060	0.140	0.00000	EURUSD	OP_BUY	-0.00583
17-05-2024 23:02:26	[sl]	-0.08	0.02	2147483647	17-05-2024 22:59:16	-0.340	-0.260	0.00000	EURUSD	OP_BUY	-0.01059
17-05-2024 23:25:00	[sl]	-0.08	0.02	2147483647	17-05-2024 22:56:10	0.040	0.120	0.00000	EURUSD	OP_SELL	-0.00980
17-05-2024 23:32:54	goldenshine-M5 XAUUSD[sl]	0.00	0.01	8055	17-05-2024 23:32:22	2.080	2.080	0.00	XAUUSD	OP_BUY	-0.07
17-05-2024 23:54:44	DayTrade Pro[sl]	0.00	0.01	5656	17-05-2024 18:01:38	-1.860	-1.860	0.00	XAUUSD	OP_BUY	-0.17,-0.14,-0.14,-0.07,-0.07,-0.03
20-05-2024 00:02:18	FXMachine_1	-0.08	0.02	646545148	17-05-2024 17:45:01	1.160	1.230	0.01000	USDCAD	OP_BUY	-0.00832,-0.00445,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
20-05-2024 00:05:01	@ForexForEach	-0.04	0.01	6969691	17-05-2024 17:55:02	-0.560	-0.500	-0.02000	GBPUSD	OP_BUY	-0.00503,-0.00026,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.01443
20-05-2024 00:10:01	@ForexForEach	-0.04	0.01	6969691	17-05-2024 17:50:02	-0.620	-0.560	-0.02000	GBPUSD	OP_BUY	-0.00662,-0.00185,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.01602
20-05-2024 01:02:00	[exp:82675]	0.00	0.01	202434345	17-05-2024 01:02:05	42.330	42.720	-0.39	XAUUSD	OP_BUY	-0.03,-0.01,-0.02,-0.03,-0.06,-0.05,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20-05-2024 01:02:00	goldenshine-M5 XAUUSD[sl]	0.00	0.01	8055	17-05-2024 23:54:08	-6.940	-6.920	-0.02	XAUUSD	OP_SELL	-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.14
20-05-2024 01:34:35	Gold Trade Pro_XAUUSD_A[sl]	0.00	0.01	46001	17-05-2024 18:01:38	0.300	0.690	-0.39	XAUUSD	OP_BUY	-0.17,-0.14,-0.14,-0.07,-0.07,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,0.00
20-05-2024 01:34:35	Gold Trade Pro_XAUUSD_D[sl]	0.00	0.01	46004	17-05-2024 17:54:19	1.390	1.780	-0.39	XAUUSD	OP_BUY	-0.16,-0.15,-0.13,-0.04,-0.05,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02
20-05-2024 03:00:36	goldenshine-M5 XAUUSD[sl]	0.00	0.01	8055	20-05-2024 02:45:19	-1.780	-1.780	0.00	XAUUSD	OP_BUY	-0.04
20-05-2024 03:10:45	FXMachine_2	-0.04	0.01	646545148	17-05-2024 18:20:01	-0.130	-0.030	-0.06000	EURGBP	OP_BUY	-0.00825,-0.00909,-0.00909,-0.00488,-0.00707,-0.00707,-0.00438,-0.00438,-0.00438,-0.00438,-0.00438,-0.00438,-0.00438,-0.00438,-0.00438,-0.00438,-0.00438,-0.00438,-0.00438,-0.00438,-0.00438,-0.00438,-0.00438,-0.00438,-0.00438,-0.00438,-0.00438,-0.00438,-0.00438,-0.00438,-0.00438,-0.00438,-0.00438,-0.00438,-0.00438,-0.00438,-0.00438,-0.00438,-0.00438,-0.00438,-0.00438,-0.00438,-0.00438,-0.00438,-0.00438,-0.00438,-0.00438,-0.00438,-0.00438,-0.00438,-0.00438,-0.00438,-0.00438,-0.01280,-0.00640,-0.00438,-0.00640
20-05-2024 03:20:52	goldenshine-M5 XAUUSD	0.00	0.01	8055	20-05-2024 03:05:47	-1.870	-1.870	0.00	XAUUSD	OP_SELL	-0.31
20-05-2024 04:00:55	GoldPulse AI	0.00	0.05	1471475	17-05-2024 23:40:09	0.750	1.700	-0.95	XPDUSD	OP_BUY	-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.68,-0.71,-0.81,-0.44
20-05-2024 04:14:20	Gold Trade Pro_XAUUSD_F[sl]	0.00	0.01	46006	20-05-2024 04:00:22	5.060	5.060	0.00	XAUUSD	OP_BUY	-0.05
20-05-2024 04:14:20	Gold Trade Pro_XAUUSD_G[sl]	0.00	0.01	46007	20-05-2024 04:00:25	3.300	3.300	0.00	XAUUSD	OP_BUY	-0.07
20-05-2024 04:15:07	Gold Trade Pro_XAUUSD_D[sl]	0.00	0.01	46004	20-05-2024 04:00:21	3.440	3.440	0.00	XAUUSD	OP_BUY	-0.05
20-05-2024 04:15:07	Gold Trade Pro_XAUUSD_C[sl]	0.00	0.01	46003	20-05-2024 04:00:22	2.550	2.550	0.00	XAUUSD	OP_BUY	-0.06
20-05-2024 04:15:07	Gold Trade Pro_XAUUSD_E[sl]	0.00	0.01	46005	20-05-2024 04:00:22	2.580	2.580	0.00	XAUUSD	OP_BUY	-0.06
20-05-2024 04:15:23	Gold Trade Pro_XAUUSD_A[sl]	0.00	0.01	46001	20-05-2024 04:00:22	1.800	1.800	0.00	XAUUSD	OP_BUY	-0.06
20-05-2024 04:15:41	The Gold Reaper[sl]	0.00	0.02	8005	20-05-2024 04:00:22	2.000	2.000	0.00	XAUUSD	OP_BUY	-0.11
20-05-2024 04:15:41	DayTrade Pro[sl]	0.00	0.01	5656	20-05-2024 04:00:22	1.000	1.000	0.00	XAUUSD	OP_BUY	-0.06
20-05-2024 04:16:32	The Gold Reaper[sl]	0.00	0.02	8001	20-05-2024 04:00:21	2.400	2.400	0.00	XAUUSD	OP_BUY	-0.09
20-05-2024 05:30:28	BoringCode: (>z-~z?#[tp]	-0.40	0.10	14913	16-05-2024 16:51:52	17.280	18.300	-0.62000	AUDNZD	OP_BUY	-0.00405,-0.04858,-0.02186,-0.02105,-0.02996,-0.03725,-0.05506,-0.14736,-0.06477,-0.06235,-0.08664,-0.08016,-0.08745,-0.09473,-0.11093,-0.12064,-0.13765,-0.13765,-0.14574,-0.17003,-0.17570,-0.15627,-0.12469,-0.12469,-0.08259,-0.10931,-0.10931,-0.10931,-0.06397,-0.04453,-0.03886,-0.02429,-0.02429,-0.02429,-0.02429,-0.02429,-0.02429,-0.02429,-0.02429,-0.02429,-0.02429,-0.02429,-0.02429,-0.02429,-0.02429,-0.02429,-0.02429,-0.02429,-0.02429,-0.02429,-0.02429,-0.02429,-0.02429,-0.02429,-0.02429,-0.02429,-0.02429,-0.02429,-0.02429,-0.02429,-0.02429,-0.02429,-0.02429,-0.02429,-0.02429,-0.02429,-0.02429,-0.02429,-0.02429,-0.02429,-0.02429,-0.02429,-0.02429,-0.02429,-0.02429,-0.02429,-0.02429,-0.02429,-0.02429,-0.13684,-0.05911,0.00000,0.00000,0.00000,0.00000
20-05-2024 05:42:17	FX ViP SMART SAFE TRADER EA	-0.20	0.05	2	17-05-2024 23:22:56	-7.060	-6.380	-0.48000	EURCHF	OP_SELL	-0.04273,-0.04273,-0.04273,-0.04273,-0.04273,-0.04273,-0.04273,-0.04273,-0.04273,-0.04273,-0.04273,-0.04273,-0.04273,-0.04273,-0.04273,-0.04273,-0.04273,-0.04273,-0.04273,-0.04273,-0.04273,-0.04273,-0.04273,-0.04273,-0.04273,-0.04273,-0.04273,-0.04273,-0.04273,-0.04273,-0.04273,-0.04273,-0.04273,-0.04273,-0.04273,-0.04273,-0.04273,-0.04273,-0.04273,-0.04273,-0.04273,-0.04273,-0.04273,-0.04273,-0.04273,-0.04273,-0.04273,-0.04273,-0.04273,-0.04418,-0.04056,-0.07459,-0.10067,-0.10212,-0.09632
20-05-2024 05:50:57	goldenshine-M5 XAUUSD	0.00	0.01	8055	20-05-2024 05:45:30	-1.750	-1.750	0.00	XAUUSD	OP_SELL	-0.11
20-05-2024 06:10:57	goldenshine-M5 XAUUSD	0.00	0.01	8055	20-05-2024 06:05:50	-1.850	-1.850	0.00	XAUUSD	OP_BUY	-0.07
20-05-2024 06:22:35	Ad X EA 2	-0.20	0.05	20220625	20-05-2024 03:30:00	2.450	2.650	0.00000	AUDUSD	OP_SELL	-0.04304,-0.02649,-0.00397
20-05-2024 06:22:35	Ad X EA 2	-0.32	0.08	20220625	20-05-2024 04:55:01	9.340	9.660	0.000	GBPJPY	OP_SELL	-1.147,0.000
20-05-2024 06:22:35	Ad X EA 2	-0.28	0.07	20220625	20-05-2024 05:50:17	-1.770	-1.490	0.00000	USDCAD	OP_SELL	-0.02775
20-05-2024 06:22:36	Ad X EA 2	-0.32	0.08	20220625	20-05-2024 03:25:18	5.890	6.210	0.000	GBPJPY	OP_SELL	-8.162,-6.610,-4.182
20-05-2024 06:22:36	Ad X EA 2	-0.32	0.08	20220625	20-05-2024 01:05:07	-11.260	-10.940	0.000	GBPJPY	OP_SELL	-11.737,-23.338,-30.691,-30.691,-28.195,-20.775
20-05-2024 06:22:36	Ad X EA 2	-0.32	0.08	20220625	20-05-2024 01:10:00	6.250	6.570	0.000	USDJPY	OP_BUY	-5.194,0.000,0.000,0.000,0.000,0.000
20-05-2024 06:41:01	goldenshine-M5 XAUUSD	0.00	0.01	8055	20-05-2024 06:35:28	0.600	0.600	0.00	XAUUSD	OP_BUY	-0.04
20-05-2024 06:42:13	Hunter Scalper	-1.00	0.25	2	17-05-2024 23:05:36	-28.640	-24.470	-3.17000	USDCHF	OP_SELL	-0.28607,-0.28607,-0.28607,-0.28607,-0.28607,-0.28607,-0.28607,-0.28607,-0.28607,-0.28607,-0.28607,-0.28607,-0.28607,-0.28607,-0.28607,-0.28607,-0.28607,-0.28607,-0.28607,-0.28607,-0.28607,-0.28607,-0.28607,-0.28607,-0.28607,-0.28607,-0.28607,-0.28607,-0.28607,-0.28607,-0.28607,-0.28607,-0.28607,-0.28607,-0.28607,-0.28607,-0.28607,-0.28607,-0.28607,-0.28607,-0.28607,-0.28607,-0.28607,-0.28607,-0.28607,-0.28607,-0.28607,-0.28607,-0.28607,-0.35849,-0.32590,-0.36573,-0.39108,-0.49247,-0.47074,-0.43453
20-05-2024 06:58:30	Ad X EA 2	-0.32	0.08	20220625	20-05-2024 06:50:00	2.090	2.410	0.000	USDJPY	OP_BUY	-3.507
20-05-2024 07:10:19	Saviour ea123456[tp]	-0.04	0.01	123456	17-05-2024 17:32:11	1.400	1.500	-0.06000	EURUSD	OP_BUY	-0.00344,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00199,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
20-05-2024 07:51:06	goldenshine-M5 XAUUSD	0.00	0.01	8055	20-05-2024 07:45:13	-2.260	-2.260	0.00	XAUUSD	OP_SELL	-0.20
